873.750	2008.36	2030.43	  -0.41	0.001	 0.012180	 0.36012	40.81598	-5.29948
875.313	2022.64	2040.6	205.7	0.001
876.875	2026.75	2044.59	416	0.001
878.438	2027.74	2046.68	1570.67	0.001
880	2028.36	2044.89	504.416	0.001
881.563	2028.85	2041.5	784.857	0.001
883.125	2025.88	2041	540.531	0.001
884.688	2021.45	2041.69	142.965	0.001
886.25	2018.67	2042.79	-213.914	0.001
887.813	2016.7	2044.19	-2266.23	0.001
889.375	2016	2043.99	-1597.26	0.001
890.938	2016	2042.79	-393.408	0.001
892.5	2018.42	2046.08	-561.537	0.001
894.063	2022.36	2052.16	12848.1	0.001
895.625	2028.04	2056.05	-984.1	0.001
897.188	2034.94	2058.44	-53.7282	0.001
898.75	2033.06	2057.35	-86.3278	0.001
900.313	2024.19	2053.56	-1380.75	0.001
901.875	2016.09	2051.56	-5342.64	0.001
903.438	2008.7	2051.37	-8320.8	0.001
905	2008.2	2047.28	-4521.13	0.001
906.563	2014.62	2039.3	-1173.65	0.001
908.125	2021.96	2039.7	6544.9	0.001
909.688	2030.34	2049.67	954.274	0.001
911.25	2033.68	2054.76	109.331	0.001
912.813	2030.72	2053.96	-72.0182	0.001
914.375	2026.11	2048.67	-20.9186	0.001
915.938	2019.2	2037.31	278.409	0.001
917.5	2017.9	2032.62	873.127	0.001
919.063	2025.3	2038.5	2912	0.001
920.625	2033.96	2044.09	1193.25	0.001
922.188	2044.82	2049.07	1441.29	0.001
923.75	2050.33	2052.96	2163.26	0.001
925.313	2045.39	2054.46	1870.99	0.001
926.875	2041.23	2052.76	659.127	0.001
928.438	2038.76	2043.99	2450.08	0.001
930	2038.14	2037.31	16467.9	0.001
931.563	2042.09	2036.01	2484.6	0.001
933.125	2046.04	2035.02	1787.32	0.001
934.688	2049.99	2034.82	2117.58	0.001
936.25	2055.96	2035.21	2341.97	0.001
937.813	2068.31	2037.71	2225.29	0.001
939.375	2080.87	2041.3	2212.48	0.001
940.938	2094.21	2048.77	2389.57	0.001
942.5	2106.23	2052.56	2401.7	0.001
944.063	2112.65	2041.1	2009.69	0.001
945.625	2122.06	2033.22	1878.37	0.001
947.188	2146.29	2043.89	2057.06	0.001
948.75	2171.09	2052.46	2156.15	0.001
950.313	2199.27	2049.27	1922.32	0.001
951.875	2227.45	2045.88	1818.02	0.001
953.438	2255.64	2040.4	1896.05	0.001
955	2285.62	2036.71	1969.13	0.001
956.563	2331.61	2047.68	2094.27	0.001
958.125	2378.13	2057.05	2193	0.001
959.688	2431.07	2045.98	2140.02	0.001
961.25	2485.56	2035.71	2109.01	0.001
962.813	2565.72	2037.31	2081.27	0.001
964.375	2646.44	2038.8	2068.7	0.001
965.938	2742.46	2039.4	2119.23	0.001
967.5	2839.04	2040.1	2163.74	0.001
969.063	2972.18	2049.77	2179.51	0.001
970.625	3105.32	2059.34	2197.06	0.001
972.188	3242.93	2044.29	2201.51	0.001
973.75	3380.56	2028.93	2210.13	0.001
975.313	3551.51	2034.52	2200.24	0.001
976.875	3723.3	2040.6	2196.26	0.001
978.438	3902.25	2040.1	2204.73	0.001
980	4081.53	2039.4	2215.71	0.001
981.563	4274.77	2036.91	2206.95	0.001
983.125	4468.96	2034.32	2201.97	0.001
984.688	4649.07	2039.3	2205.42	0.001
986.25	4827.91	2044.89	2211.65	0.001
987.813	4998.34	2042.29	2215.44	0.001
989.375	5167.83	2038.7	2220.81	0.001
990.938	5332.11	2033.92	2231.8	0.001
992.5	5495.7	2028.93	2244.33	0.001
994.063	5649.01	2026.54	2254.97	0.001
995.625	5800.7	2024.55	2266.14	0.001
997.188	5962.92	2028.63	2281.7	0.001
998.75	6127.06	2033.92	2298.39	0.001
