Description,Heater PS  Current,Heater PS  Voltage,Heater PS  Power,Pyrometer 3 Temp
44013.71597,5.778527017,79.97578152,0.327296419,688.9906266
44013.71563,5.758491663,79.50928598,0.335346188,689.8708108
44013.71528,5.765842791,79.94622542,0.328015288,690.9678652
44013.71493,5.775053021,79.65529589,0.338820709,691.7225298
44013.71458,5.773665286,79.72762724,0.332468663,692.4567006
44013.71424,5.755393826,79.84484403,0.335225414,693.5778016
44013.71389,5.79242218,79.96206083,0.336288019,694.7462713
44013.71354,5.796031605,78.33246671,0.335154556,696.0670079
44013.71319,5.763909488,78.81352536,0.340390208,696.7798275
44013.71285,5.768288087,79.98740873,0.333695524,697.9208671
44013.7125,5.763528203,79.8078274,0.333980766,698.8144202
44013.71215,5.75934577,79.90772651,0.333872065,699.8827306
44013.71181,5.784727625,79.92642282,0.333593771,701.0429661
44013.71146,5.781010184,79.57891083,0.331182793,702.0129543
44013.71111,5.756282133,79.68403594,0.338183827,703.212037
44013.71076,5.78714353,79.28680157,0.32927493,704.5500254
44013.71042,5.78618089,79.91507899,0.335843761,705.7147858
44013.71007,5.746058358,79.75327028,0.337565438,706.8815514
44013.70972,5.788877546,79.41096019,0.330239512,707.9700684
44013.70938,5.77682361,78.95896486,0.331371948,709.560932
44013.70903,5.768142809,78.21940932,0.331977551,710.7904777
44013.70868,5.771461681,78.77175882,0.330423437,712.1267684
44013.70833,5.76806495,79.32410833,0.335348618,713.0070866
44013.70799,5.774116675,79.87645783,0.329085848,714.7264356
44013.70764,5.757255127,79.8018193,0.337223119,715.9359157
44013.70729,5.753726961,79.92388082,0.328429822,717.4604306
44013.70694,5.762286357,79.95916124,0.331753887,718.7950023
44013.7066,5.772245558,79.82654638,0.340761287,720.2246306
44013.70625,5.76687264,79.91013335,0.33136298,722.0762156
44013.7059,5.775070917,79.98937056,0.334354246,723.2597893
44013.70556,5.765623364,79.34074919,0.336073623,724.8118056
44013.70521,5.76604179,79.4896726,0.332173548,726.5110686
44013.70486,5.790121125,79.67256379,0.336799471,728.1881677
44013.70451,5.762210296,79.85545499,0.331049866,729.9532143
44013.70417,5.77816151,79.99268171,0.326109725,731.8544583
44013.70382,5.756023346,79.97337628,0.335955533,733.5708415
44013.70347,5.743074682,79.97569616,0.330510306,735.4669647
44013.70313,5.756462834,79.98400896,0.336037728,737.1014876
44013.70278,5.773997319,79.99232175,0.332356501,738.9753798
44013.70243,5.749846757,79.99260337,0.323622099,740.9595901
44013.70208,5.748340449,79.93590746,0.337648597,742.8961285
44013.70174,5.751713745,79.96810937,0.33917121,745.0192273
44013.70139,5.773125676,79.99435911,0.33750902,747.1561003
44013.70104,5.751646469,78.86564462,0.332600884,749.0112122
44013.70069,5.781984384,78.99249966,0.334221939,751.2904277
44013.70035,5.73406822,79.97784258,0.334812235,753.4341543
44013.7,5.737572909,79.82604233,0.336749684,755.8169831
44013.69965,5.74681764,79.94021276,0.3341597,758.1466696
44013.69931,5.72943041,79.90702819,0.336313237,760.3700812
44013.69896,5.760971028,79.49766919,0.335751734,762.8442606
44013.69861,5.746144584,79.68438613,0.333872308,765.5219414
44013.69826,5.764333874,79.87110307,0.335276383,768.0333875
44013.69792,5.733187687,79.44594698,0.332347414,770.6230711
44013.69757,5.768773813,78.73420904,0.336299667,773.1483412
44013.69722,5.786833665,79.24249078,0.337800432,776.3159912
44013.69688,5.747574822,79.75077252,0.338243306,779.200691
44013.69653,5.752664028,79.87478069,0.329729459,781.5138965
44013.69618,5.753741844,79.75929591,0.333174229,784.866541
44013.69583,5.753932267,79.23532942,0.334435829,787.9004189
44013.69549,5.737695613,79.42690104,0.338182492,791.0102348
44013.69514,5.756452477,79.75938931,0.331279456,794.3916234
44013.69479,5.757593024,79.47763393,0.332405568,797.5255447
44013.69444,5.747053602,79.07306799,0.339207867,800.2066355
44013.6941,5.735797683,79.99906897,0.336101654,795.1822907
44013.69375,5.725988904,79.94518343,0.33249462,798.4468482
44013.6934,5.73792179,79.80518809,0.335123476,801.9771889
44013.69306,5.725336854,77.74642176,0.331195011,805.5996475
44013.69271,5.722847467,78.03946215,0.340220563,809.3832053
44013.69236,5.721266791,78.33250253,0.338789509,812.8290138
44013.69201,5.727532233,78.62554291,0.340776045,816.7991342
44013.69167,5.737833606,78.9185833,0.334867001,820.4907441
44013.69132,5.725865448,79.21162368,0.338449191,824.7744744
44013.69097,5.742143209,79.50466407,0.334638145,829.0428848
44013.69063,5.710739424,79.79770445,0.336016786,833.4482753
44013.69028,5.698564961,79.77675908,0.338924665,837.9645687
44013.68993,5.715443304,79.61347322,0.339845618,842.3211821
44013.68958,5.702717345,79.93819468,0.333377567,847.0204628
44013.68924,5.669954365,79.70921581,0.333249186,851.8841406
44013.68889,5.701614563,79.92839261,0.329597314,856.9035973
44013.68854,5.68777033,79.63809771,0.332470648,862.0794893
44013.68819,5.695949531,79.87828218,0.339089182,867.5805309
44013.68785,5.698564406,79.88501597,0.336545911,872.6310372
44013.6875,5.701888998,79.91926799,0.342588638,878.4679375
44013.68715,5.678285835,79.95352001,0.338126814,883.8912865
44013.68681,5.67666988,79.98777203,0.336660497,890.1792997
44013.68646,5.64109951,79.9228087,0.336142647,896.3385182
44013.68611,5.656285403,79.90975511,0.338242288,902.6689369
44013.68576,5.66343237,79.9386458,0.337420106,909.3847235
44013.68542,5.661037791,79.96753649,0.343051071,915.9630453
44013.68507,5.646763457,79.99642718,0.330317803,923.0125686
44013.68472,5.694690453,79.85657933,0.336899166,930.209621
44013.68438,5.686945919,79.8646035,0.337433415,937.2421963
44013.68403,5.697433709,79.72733343,0.340965121,944.5899778
44013.68368,5.654001028,79.85374352,0.345424657,951.771821
44013.68333,5.676313947,79.98015362,0.339658275,959.0521507
44013.68299,5.684150302,79.06943599,0.337520668,966.2392712
44013.68264,5.763200886,79.19416807,0.348555597,973.4803215
44013.68229,6.925402496,79.48296222,0.420385255,979.585615
44013.68194,8.600482245,79.77175636,0.538910597,985.3071193
44013.6816,10.20665559,79.74849836,0.652437347,990.6673493
44013.68125,11.88056073,79.74192319,0.780707461,1007.356444
44013.6809,13.44301193,79.00866217,0.890113885,1011.982995
44013.68056,14.10173696,79.07739212,0.922524823,1016.424294
44013.68021,14.04640798,79.14612207,0.923030424,1021.140219
44013.67986,14.09399616,79.21485201,0.925404819,1026.164966
44013.67951,14.08314306,79.28358196,0.925560582,1031.354385
44013.67917,14.09838288,79.3523119,0.93275433,1037.0064
44013.67882,14.03299061,79.42104185,0.92877013,1042.835045
44013.67847,14.13779926,79.48977179,0.931586638,1048.811263
44013.67813,14.03560521,79.55850174,0.92672891,1054.800854
44013.67778,14.08622288,79.62723168,0.931995726,1061.17883
44013.67743,14.15639548,79.69596163,0.932698978,1067.122897
44013.67708,14.10238302,79.76469158,0.926829158,1073.230993
44013.67674,14.03666859,79.83342152,0.935210806,1078.768065
44013.67639,14.84824139,79.90215147,0.989021466,1083.948927
44013.67604,16.47517426,79.97088141,1.100164301,1088.431241
44013.67569,18.08068215,78.69137273,1.211908602,1091.79209
44013.67535,19.64832795,78.23248114,1.338862774,1094.673264
44013.675,21.35183634,78.72025196,1.455666019,1096.4423
44013.67465,22.82271925,79.20802278,1.567984747,1097.64796
44013.67431,24.338499,79.6957936,1.685403983,1098.039458
44013.67396,25.01326715,79.69339694,1.731906471,1097.986804
44013.67361,24.97805654,79.91269628,1.721316553,1097.686786
44013.67326,24.95654463,79.62956205,1.71820683,1097.724254
44013.67292,24.96810101,79.68574614,1.723569117,1097.525849
44013.67257,24.98131723,79.79083605,1.729666162,1097.839487
44013.67222,24.9501811,79.89592596,1.716808727,1097.673423
44013.67188,25.01561577,79.9956735,1.723968604,1097.90922
44013.67153,25.04069047,79.0451196,1.727853537,1097.615653
44013.67118,25.04872305,79.67672117,1.727909044,1097.898833
44013.67083,24.94238257,79.56613977,1.721228279,1097.593588
44013.67049,25.01952676,79.77017121,1.725069898,1097.503799
44013.67014,25.06248534,79.23049945,1.727914359,1097.800635
44013.66979,25.04619473,79.40186769,1.716465788,1097.844507
44013.66944,25.16307315,79.57323594,1.726547977,1097.763076
44013.6691,25.0432964,79.74460419,1.719904998,1097.81926
44013.66875,24.99506135,79.91597244,1.718075654,1098.029332
44013.6684,25.0831771,79.30385612,1.723960651,1097.575079
44013.66806,25.12055614,78.81891686,1.728482259,1097.683523
44013.66771,24.97706128,78.99813133,1.732228604,1097.903813
44013.66736,25.05477944,79.17734581,1.728783439,1097.644515
44013.66701,25.09695698,79.35656029,1.721639121,1097.746279
44013.66667,25.08218548,79.53577477,1.734824159,1097.798797
44013.66632,25.09999205,79.71498924,1.731960757,1097.934422
44013.66597,25.07451911,79.89420372,1.716721738,1097.751415
44013.66563,24.99460391,79.87463358,1.72150583,1097.82428
44013.66528,25.03910645,79.77177146,1.736429662,1097.860011
44013.66493,24.94470655,79.84725218,1.724576996,1098.000606
44013.66458,25.01836429,79.9227329,1.719306529,1097.798776
44013.66424,25.0917616,79.99821362,1.722201995,1097.968415
44013.66389,25.03771415,78.45076659,1.720892153,1097.556443
44013.66354,25.02462159,78.76249951,1.723949402,1097.70375
44013.66319,25.01155037,79.10089177,1.728014294,1097.7379
44013.66285,24.91784113,79.43928403,1.722994872,1097.895293
44013.6625,25.06946777,79.77767629,1.71890869,1097.924316
44013.66215,25.09474515,79.93342453,1.724525381,1097.646378
44013.66181,24.97282307,79.05250845,1.717563924,1097.592042
44013.66146,25.08510843,79.82784538,1.71972683,1097.803796
44013.66111,25.10681315,79.42566808,1.712333619,1097.715826
44013.66076,25.07326915,79.79435902,1.729221205,1097.898686
44013.66042,25.03366781,78.57176916,1.719650623,1097.746158
44013.66007,25.00178077,77.01126639,1.729439129,1097.822689
44013.65972,25.14880134,77.49407296,1.727833753,1097.77503
44013.65938,25.15606767,77.97687953,1.722193187,1098.044569
44013.65903,25.09167532,78.4596861,1.726647293,1097.885167
44013.65868,24.99187413,78.94249268,1.722949353,1097.953042
44013.65833,24.97978018,79.42529925,1.7133974,1097.953079
44013.65799,25.20629737,79.90810582,1.72705571,1097.725804
44013.65764,25.07497539,79.80332483,1.73158083,1097.913913
44013.65729,25.1328739,79.74328176,1.724760147,1097.761238
44013.65694,24.96868772,79.85219913,1.721022027,1097.502254
44013.6566,25.10151487,79.9611165,1.719173814,1097.924316
44013.65625,25.01702422,79.94981963,1.729553814,1097.932836
44013.6559,25.01404719,79.9047122,1.731932983,1098.066911
44013.65556,25.12569208,79.82402224,1.721914595,1097.969997
44013.65521,25.13072606,79.99439273,1.727197184,1097.575079
44013.65486,24.94497039,77.84715906,1.721533089,1097.683523
44013.65451,24.96226848,78.39563343,1.721519129,1097.746399
44013.65417,25.13070917,78.97755819,1.73045523,1097.804064
44013.65382,25.0591235,79.55948295,1.721626765,1097.651373
44013.65347,25.02194024,79.96982663,1.727440716,1097.692079
44013.65313,25.02808534,79.94736312,1.723979159,1097.871662
44013.65278,25.10442384,79.86880006,1.723236264,1097.800635
44013.65243,24.99659224,79.97473659,1.722156354,1097.876657
44013.65208,25.08547402,79.97140369,1.726818527,1097.829406
44013.65174,25.14161007,79.8336592,1.72517151,1097.773464
44013.65139,25.02889578,79.84243681,1.725816451,1097.870092
44013.65104,25.03902761,79.78479147,1.718662573,1097.914211
44013.65069,25.09294196,79.91696456,1.721268356,1097.946361
44013.65035,25.16177449,79.68801983,1.726262673,1098.019252
44013.65,25.08935078,79.38342878,1.724639235,1097.647944
44013.64965,25.12041148,79.52073957,1.725130037,1098.008849
44013.64931,25.09337809,79.65805036,1.720406382,1097.561564
44013.64896,25.06893745,79.79536115,1.733640455,1097.77348
44013.64861,25.07094297,79.93267194,1.72708026,1097.882045
44013.64826,25.1708891,79.48965091,1.724858557,1097.917619
44013.64792,25.03754851,79.78676491,1.726032324,1097.658061
44013.64757,24.99011701,79.84969542,1.725995026,1098.004156
44013.64722,25.19347206,79.60456928,1.718166907,1098.148312
44013.64688,24.96332256,79.73534783,1.730390907,1098.27866
44013.64653,24.96365021,79.86612637,1.732894717,1097.949799
44013.64618,25.02622857,79.99690491,1.714448784,1098.065043
44013.64583,25.04961607,79.84434316,1.726371388,1098.161549
44013.64549,25.03504562,79.85915235,1.724195173,1097.980541
44013.64514,24.92920886,79.87715512,1.718101384,1097.831265
44013.64479,25.12012455,79.89515788,1.719006976,1097.880086
44013.64444,25.03766961,79.91316065,1.732670818,1097.826275
44013.6441,25.06535145,79.93116342,1.726148189,1097.917624
44013.64375,24.96665059,79.94916619,1.717768684,1098.226283
44013.6434,25.01078244,79.96716895,1.726695759,1098.295608
44013.64306,25.01760576,79.98517172,1.723828743,1098.139495
44013.64271,24.99809931,79.9724995,1.7160604,1098.119429
44013.64236,25.05212461,79.33664012,1.727382963,1098.439784
44013.64201,25.15289495,79.38604243,1.717726989,1098.187154
44013.64167,25.03849913,79.5133227,1.721261905,1098.136347
44013.64132,24.9277676,79.64060296,1.723657281,1098.017681
44013.64097,25.16749564,79.76788322,1.72315976,1098.202648
44013.64063,25.07927038,79.89516349,1.726523166,1098.144771
44013.64028,25.13131809,79.93550846,1.717919577,1098.48915
44013.63993,25.01914068,79.6825191,1.729303085,1098.334748
44013.63958,25.02702363,79.72950458,1.727054921,1097.926155
44013.63924,25.10599696,79.77649007,1.723112902,1098.049993
44013.63889,25.1013416,79.82347555,1.715349703,1098.307573
44013.63854,25.15484517,79.87046103,1.724246911,1098.44844
44013.63819,25.15211957,79.91744651,1.724193684,1098.484014
44013.63785,24.9554878,79.96443199,1.715908222,1098.870513
44013.6375,25.00434015,79.96791862,1.724884542,1098.829823
44013.63715,25.05581293,79.89485985,1.727934269,1098.697652
44013.63681,24.97956307,79.92099028,1.725203297,1098.628175
44013.63646,25.12575579,79.94712071,1.726261525,1098.714666
44013.63611,25.06629033,79.97325115,1.716955153,1098.74019
44013.63576,24.98819832,79.99938158,1.722646354,1098.746857
44013.63542,25.0697872,79.37717626,1.726391363,1098.992629
44013.63507,25.07867576,79.20983196,1.719481645,1098.611084
44013.63472,25.05181196,79.6726234,1.71735462,1098.511216
44013.63438,25.14062185,79.80124825,1.730034351,1098.56385
44013.63403,25.08445759,79.94582906,1.730512397,1098.597595
44013.63368,25.05275343,79.9993428,1.7184186,1098.809617
44013.63333,25.16370096,79.93746451,1.727238527,1098.867382
44013.63299,24.90268876,79.78001997,1.727873561,1098.69945
44013.63264,25.1140327,79.54971486,1.729299121,1098.746862
44013.63229,24.94364,79.53409144,1.723283924,1098.782461
44013.63194,25.11748304,79.8398726,1.720628181,1098.902684
44013.6316,25.11968087,79.92088287,1.720325405,1099.228427
44013.63125,24.9742754,78.50913154,1.717297689,1099.399627
44013.6309,25.09608999,79.02675444,1.722689337,1099.733744
44013.63056,25.099375,79.53268697,1.722530786,1099.504945
44013.63021,25.11160834,79.96219922,1.727946639,1099.610092
44013.62986,25.12645815,79.77576953,1.723202402,1099.757364
44013.62951,25.03185783,78.8376331,1.728132324,1099.945771
44013.62917,24.93855886,78.80980666,1.725972487,1099.535539
44013.62882,24.96262204,79.32201151,1.730770207,1099.928721
44013.62847,25.0397172,79.83421636,1.723064314,1100.157802
44013.62813,25.00667018,79.76307362,1.725621905,1100.530655
44013.62778,24.93199393,79.981659,1.729915714,1100.476439
44013.62743,24.99637933,79.73352379,1.725487823,1100.798885
44013.62708,25.07535928,79.76202636,1.722861246,1100.702277
44013.62674,25.01075583,79.91166394,1.728313382,1100.803864
44013.62639,24.99813578,79.23763048,1.728252275,1100.983306
44013.62604,25.08670704,79.34710516,1.719276736,1101.003947
44013.62569,25.16547122,79.56151342,1.724711828,1101.144678
44013.62535,25.04476396,79.18369028,1.729549288,1101.511006
44013.625,24.98546023,79.93728825,1.720882833,1102.106273
44013.62465,25.04448206,79.95647015,1.722020065,1101.71278
44013.62431,25.05407305,79.74791796,1.725749052,1102.272317
44013.62396,24.9955249,79.5526989,1.716637583,1102.564067
44013.62361,25.03146312,79.78216381,1.722115328,1102.572627
44013.62326,24.99801839,79.93504265,1.715909215,1102.949036
44013.62292,25.07824048,79.58443269,1.719966309,1103.552565
44013.62257,25.00595606,79.66139501,1.73528188,1103.613886
44013.62222,25.10880349,79.76029628,1.725246732,1103.981638
44013.62188,24.92588477,79.85919756,1.732202751,1104.022736
44013.62153,25.0787627,79.95809883,1.718814644,1105.207736
44013.62118,25.06388186,79.86230572,1.718105357,1105.317894
44013.62083,24.97123935,79.71879007,1.711753578,1105.826801
44013.62049,25.11037486,79.55426977,1.732306308,1106.020212
44013.62014,25.0459284,79.49867138,1.72997984,1106.473309
44013.61979,24.96888821,79.98840953,1.736369385,1106.993755
44013.61944,24.98892797,79.33494364,1.731919256,1107.529657
44013.6191,24.979115,79.95842978,1.721783179,1108.28774
44013.61875,24.96227226,79.93877371,1.730919983,1108.774165
44013.6184,24.90310032,79.96403555,1.720180037,1109.313516
44013.61806,25.03267653,79.9892974,1.716930233,1110.258142
44013.61771,25.01448147,79.25908159,1.720915808,1110.958384
44013.61736,25.15095111,79.54919318,1.726256687,1112.12689
44013.61701,25.14011689,79.87660163,1.724047269,1113.195051
44013.61667,25.05520525,79.8487697,1.729074025,1114.137814
44013.61632,25.12688531,79.72640629,1.724407957,1114.823198
44013.61597,25.00951096,79.76792068,1.723924721,1115.864598
44013.61563,24.93690078,79.80943508,1.721671803,1117.224802
44013.61528,25.06918604,79.85094948,1.727585845,1118.600066
44013.61493,25.20165682,79.89246387,1.727161555,1119.819096
44013.61458,25.00593562,79.93397827,1.719366036,1120.847112
44013.61424,25.01256995,79.97549267,1.714934632,1122.569699
44013.61389,25.04976496,79.58253479,1.733789369,1124.084563
44013.61354,25.05739861,79.14624425,1.722335255,1126.046601
44013.61319,24.95687522,79.30661413,1.72602792,1127.896335
44013.61285,25.0724735,79.466984,1.722857013,1129.509109
44013.6125,25.05164895,79.62735387,1.733451648,1131.049291
44013.61215,25.05244784,79.78772374,1.728685912,1133.269119
44013.61181,25.10827046,79.94809362,1.733825445,1134.907099
44013.61146,25.78717803,79.80332279,1.777924165,1136.119725
44013.61111,27.35868126,79.90902222,1.890425875,1136.887741
44013.61076,27.79166632,79.74847578,1.92013657,1136.628464
44013.61042,27.69920902,79.74782464,1.927149333,1136.73193
44013.61007,27.78895044,79.89823074,1.926315503,1136.884348
44013.60972,27.74647532,79.67501459,1.924962227,1136.599456
44013.60938,27.74900717,79.92053366,1.917054991,1136.762237
44013.60903,27.73348717,79.88977103,1.920859923,1136.752157
44013.60868,27.64133443,79.85870092,1.91873018,1136.785873
44013.60833,27.68752168,79.8797161,1.910103937,1136.740188
44013.60799,27.69309599,79.90073128,1.914276179,1136.465663
44013.60764,27.70404665,79.92174647,1.920006704,1136.609839
44013.60729,27.73367407,79.94276165,1.921137685,1136.536994
44013.60694,27.78060603,79.96377683,1.922428088,1136.77262
44013.6066,27.66456555,79.98479201,1.922910465,1136.664064
44013.60625,27.83080933,79.92797411,1.916614112,1136.577648
44013.6059,27.62191467,79.89536543,1.92240648,1136.53157
44013.60556,27.65123602,79.82727806,1.929958637,1136.706447
44013.60521,27.77692917,79.44229242,1.927924571,1136.782726
44013.60486,27.68676773,79.7699667,1.930987684,1136.879206
44013.60451,27.83728121,79.92481655,1.915195752,1136.547075
44013.60417,27.76162628,79.836967,1.927017005,1136.528398
44013.60382,27.73115686,79.89148701,1.923680957,1136.619924
44013.60347,27.73689247,79.94600702,1.917250888,1136.862283
44013.60313,27.7458956,79.99906897,1.936508689,1136.724976
44013.60278,27.66421612,79.69404855,1.927094249,1136.43509
44013.60243,27.7066818,79.7221303,1.922859044,1136.506373
44013.60208,27.75089937,79.74957784,1.91106554,1136.569149
44013.60174,27.71355729,79.77702537,1.932850667,1136.685852
44013.60139,27.74929576,79.80447291,1.924799272,1136.45528
44013.60104,27.74550347,79.83192044,1.930201803,1136.731653
44013.60069,27.75258376,79.85936798,1.914270644,1136.60643
44013.60035,27.72573061,79.88681551,1.925898608,1136.694371
44013.6,27.86432595,79.91426305,1.926968275,1136.790979
44013.59965,27.691847,79.94171058,1.920585833,1136.657226
44013.59931,27.69617812,79.96915812,1.914039704,1136.6521
44013.59896,27.78374072,79.99660565,1.925500086,1136.650549
44013.59861,27.6494032,79.48519644,1.926314876,1136.506384
44013.59826,27.71412736,79.65943537,1.925373004,1136.501263
44013.59792,27.63827297,79.89865192,1.926144376,1136.611389
44013.59757,27.77442174,79.68557328,1.920957091,1136.701023
44013.59722,27.5972008,79.53612365,1.921593293,1136.762237
44013.59688,27.7268604,79.61532399,1.928291018,1136.670736
44013.59653,27.75733524,79.69452432,1.933031302,1136.426534
44013.59618,27.71587666,79.77372465,1.920056187,1136.638601
44013.59583,27.61878015,79.85292498,1.927020354,1136.521469
44013.59549,27.68934068,79.93212532,1.922371221,1136.543655
44013.59514,27.75453524,79.86722244,1.919639545,1136.623071
44013.59479,27.76957082,79.42210657,1.927809373,1136.548645
44013.59444,27.80193174,79.76398791,1.923550399,1136.830128
44013.5941,27.78745712,79.70993441,1.921957823,1136.672297
44013.59375,27.76386589,79.55708214,1.928266036,1136.694351
44013.5934,27.79596308,79.99702962,1.920557457,1136.678978
44013.59306,27.62049457,79.96768404,1.925236618,1136.411454
44013.59271,27.83577329,79.97415975,1.915934217,1136.726526
44013.59236,27.8983003,79.98063546,1.918633444,1136.560312
44013.59201,27.70768156,79.98711117,1.925930774,1136.682387
44013.59167,27.55148212,79.99358689,1.926776626,1136.665459
44013.59132,27.82238674,79.99819272,1.929401673,1136.580779
44013.59097,27.55817876,79.40983828,1.924051685,1136.862279
44013.59063,27.63316334,79.269004,1.925467335,1136.530009
44013.59028,27.71418924,79.47451314,1.922323423,1136.577387
44013.58993,27.750274,79.68002227,1.926664412,1136.750575
44013.58958,27.81995279,79.88553141,1.930731758,1136.847067
44013.58924,27.66478647,79.74216837,1.920062349,1136.963886
44013.58889,27.71920486,79.67068482,1.921888723,1136.665766
44013.58854,27.67124889,78.89435812,1.918450774,1136.979263
44013.58819,27.66101699,79.63623368,1.924947746,1136.663762
44013.58785,27.65078283,79.87800049,1.925006297,1136.840229
44013.5875,27.660551,79.76448132,1.920747518,1137.06579
44013.58715,27.81876994,79.84718792,1.924218238,1137.066051
44013.58681,27.67415731,79.92802661,1.916586908,1136.886212
44013.58646,27.62806619,79.87527082,1.925811099,1136.89471
44013.58611,27.65385919,79.60734108,1.922993529,1137.077718
44013.58576,27.81759685,78.6310584,1.908283693,1137.179325
44013.58542,27.71440287,78.839834,1.924508063,1137.147472
44013.58507,27.61330292,79.0486096,1.919844571,1137.350682
44013.58472,27.78324877,79.2573852,1.914949146,1137.203258
44013.58438,27.71053337,79.4661608,1.93399236,1137.523593
44013.58403,27.64798316,79.67493639,1.921360127,1137.715408
44013.58368,27.72514721,79.88371199,1.918067066,1137.47309
