452.692	2205	2126.83	-589.161	1.10748	28.516100	28.337675	0.001	
453.787	2240	2158.43	-2.01461	1.10748	28.516100	28.337675	0.001	
454.882	2227	2148.62	-1.81967	1.10748	28.516100	28.337675	0.001	
455.977	2237	2169.92	-149.417	1.10748	28.516100	28.337675	0.001	
457.072	2226	2135.35	2.21241	1.10748	28.516100	28.337675	0.001	
458.167	2236	2175.07	-135.44	1.10748	28.516100	28.337675	0.001	
459.263	2240	2149.61	2.94594	1.10748	28.516100	28.337675	0.001	
460.358	2249	2163.18	1.30996	1.10748	28.516100	28.337675	0.001	
461.453	2246	2154.76	7.87221	1.10748	28.516100	28.337675	0.001	
462.549	2252	2153.28	13.8969	1.10748	28.516100	28.337675	0.001	
463.644	2233	2144.96	24.4886	1.10748	28.516100	28.337675	0.001	
464.74	2244	2154.96	1.55218	1.10748	28.516100	28.337675	0.001	
465.835	2232	2156.05	-19.1521	1.10748	28.516100	28.337675	0.001	
466.931	2241	2158.53	-0.941943	1.10748	28.516100	28.337675	0.001	
468.027	2230	2139.71	52.7797	1.10748	28.516100	28.337675	0.001	
469.123	2256	2164.96	3.84826	1.10748	28.516100	28.337675	0.001	
470.219	2229	2140.11	4.65929	1.10748	28.516100	28.337675	0.001	
471.315	2226	2151.69	-5.94544	1.10748	28.516100	28.337675	0.001	
472.411	2233	2144.96	4.5276	1.10748	28.516100	28.337675	0.001	
473.507	2254	2164.47	5.1496	1.10748	28.516100	28.337675	0.001	
474.603	2239	2144.26	4.97443	1.10748	28.516100	28.337675	0.001	
475.699	2243	2153.38	-39.007	1.10748	28.516100	28.337675	0.001	
476.795	2238	2156.15	-0.850299	1.10748	28.516100	28.337675	0.001	
477.892	2252	2162.69	5.76059	1.10748	28.516100	28.337675	0.001	
478.988	2248	2156.35	4.33389	1.10748	28.516100	28.337675	0.001	
480.084	2251	2154.27	9.20535	1.10748	28.516100	28.337675	0.001	
481.181	2234	2157.44	-3.4237	1.10748	28.516100	28.337675	0.001	
482.277	2247	2162.98	0.831223	1.10748	28.516100	28.337675	0.001	
483.374	2221	2147.33	-3.15931	1.10748	28.516100	28.337675	0.001	
484.47	2249	2156.15	26.4546	1.10748	28.516100	28.337675	0.001	
485.567	2243	2151.99	3.72766	1.10748	28.516100	28.337675	0.001	
486.663	2249	2167.64	-0.767628	1.10748	28.516100	28.337675	0.001	
487.76	2253	2154.07	12.1413	1.10748	28.516100	28.337675	0.001	
488.857	2246	2166.94	-3.56053	1.10748	28.516100	28.337675	0.001	
489.954	2225	2146.84	-1.75091	1.10748	28.516100	28.337675	0.001	
491.05	2229	2153.87	-3.18308	1.10748	28.516100	28.337675	0.001	
492.147	2241	2147.63	4.30163	1.10748	28.516100	28.337675	0.001	
493.244	2253	2156.94	3.73705	1.10748	28.516100	28.337675	0.001	
494.341	2261	2157.93	5.15082	1.10748	28.516100	28.337675	0.001	
